2.70093,30.5676,389.109,-71.0804
2.71191,5.39429,385.49,-71.0804
2.72192,17.981,376.44,-72.8141
2.73291,21.5772,383.68,-65.8794
2.7439,28.7695,376.44,-72.8141
2.75488,26.9714,378.25,-67.6131
2.76489,16.1829,381.87,-60.6784
2.77588,25.1733,376.44,-69.3468
2.78687,25.1733,380.06,-62.4121
2.79688,21.5772,380.06,-72.8141
2.80786,26.9714,396.348,-71.0804
2.81885,23.3752,389.109,-64.1458
2.82886,16.1829,385.49,-64.1458
2.83984,14.3848,387.299,-76.2814
2.85083,17.981,390.919,-55.4774
2.86182,37.76,374.631,-74.5478
2.87183,19.7791,389.109,-78.0151
2.88281,32.3657,383.68,-83.2161
2.8938,26.9714,378.25,-57.2111
2.90381,21.5772,369.201,-62.4121
2.91479,25.1733,387.299,-72.8141
2.92578,19.7791,371.011,-60.6784
2.93701,16.1829,378.25,-78.0151
2.94678,25.1733,369.201,-55.4774
2.95801,14.3848,390.919,-62.4121
2.96899,12.5867,385.49,-67.6131
2.979,28.7695,380.06,-90.1508
2.98999,17.981,376.44,-62.4121
3.00098,10.7886,380.06,-76.2814
3.01099,19.7791,399.968,-84.9498
3.02197,12.5867,389.109,-74.5478
3.03296,19.7791,389.109,-84.9498
3.04395,17.981,380.06,-76.2814
3.05396,25.1733,372.821,-69.3468
3.06494,17.981,372.821,-62.4121
3.07593,25.1733,383.68,-76.2814
3.08691,12.5867,381.87,-71.0804
3.09692,25.1733,372.821,-62.4121
3.10791,26.9714,385.49,-57.2111
3.1189,12.5867,381.87,-71.0804
3.12891,25.1733,376.44,-79.7488
3.13989,21.5772,380.06,-79.7488
3.15088,17.981,387.299,-65.8794
3.16089,32.3657,365.582,-65.8794
3.17188,21.5772,390.919,-69.3468
3.18286,25.1733,380.06,-72.8141
3.19385,14.3848,376.44,-72.8141
3.20386,16.1829,378.25,-64.1458
3.21484,14.3848,380.06,-83.2161
3.22583,34.1638,378.25,-60.6784
3.23682,25.1733,383.68,-79.7488
3.24683,28.7695,380.06,-72.8141
3.25781,17.981,380.06,-79.7488
3.2688,17.981,376.44,-58.9448
3.27881,23.3752,389.109,-71.0804
3.28979,16.1829,378.25,-67.6131
3.30078,19.7791,371.011,-78.0151
3.31079,30.5676,389.109,-74.5478
3.32178,19.7791,378.25,-74.5478
3.33179,30.5676,381.87,-67.6131
3.34277,25.1733,376.44,-76.2814
3.35278,26.9714,378.25,-64.1458
3.36401,16.1829,371.011,-67.6131
3.375,25.1733,380.06,-55.4774
3.39697,32.3657,376.44,-72.8141
3.40796,23.3752,378.25,-78.0151
3.41797,28.7695,376.44,-72.8141
3.42896,19.7791,385.49,-74.5478
3.43896,21.5772,376.44,-90.1508
3.44995,8.99048,378.25,-74.5478
3.45996,25.1733,369.201,-72.8141
3.47095,17.981,372.821,-58.9448
3.48193,23.3752,374.631,-81.4824
3.49194,1.7981,363.772,-74.5478
3.50293,17.981,380.06,-65.8794
3.51294,21.5772,387.299,-62.4121
3.52393,17.981,398.158,-90.1508
3.53394,12.5867,374.631,-71.0804
3.54492,10.7886,383.68,-72.8141
3.55688,34.1638,378.25,-67.6131
3.56689,28.7695,387.299,-72.8141
3.57788,14.3848,376.44,-72.8141
3.58887,23.3752,371.011,-78.0151
3.59985,12.5867,381.87,-74.5478
3.61084,19.7791,374.631,-71.0804
3.62183,25.1733,376.44,-86.6835
3.63184,14.3848,380.06,-90.1508
3.64282,17.981,361.962,-62.4121
3.65381,21.5772,383.68,-58.9448
3.66479,21.5772,365.582,-58.9448
3.6748,21.5772,380.06,-90.1508
3.68579,26.9714,389.109,-64.1458
3.69678,34.1638,378.25,-78.0151
3.70801,30.5676,374.631,-60.6784
3.71777,25.1733,380.06,-76.2814
3.729,39.5581,390.919,-72.8141
3.73999,8.99048,378.25,-78.0151
3.75098,19.7791,371.011,-81.4824
3.76099,8.99048,374.631,-74.5478
3.77197,8.99048,389.109,-64.1458
3.78394,25.1733,365.582,-69.3468
3.79395,21.5772,380.06,-72.8141
3.80493,19.7791,381.87,-71.0804
3.81592,21.5772,390.919,-76.2814
3.82593,28.7695,376.44,-76.2814
3.83691,16.1829,374.631,-78.0151
3.8479,10.7886,369.201,-76.2814
3.85889,23.3752,381.87,-78.0151
3.8689,23.3752,374.631,-74.5478
3.87988,12.5867,385.49,-64.1458
3.89087,28.7695,376.44,-69.3468
3.90088,19.7791,385.49,-67.6131
3.91187,21.5772,387.299,-72.8141
3.92285,17.981,383.68,-72.8141
3.93286,23.3752,374.631,-64.1458
3.94385,25.1733,383.68,-79.7488
3.95386,12.5867,381.87,-74.5478
3.96484,23.3752,385.49,-84.9498
3.97485,16.1829,396.348,-67.6131
3.98584,37.76,381.87,-74.5478
3.99683,26.9714,403.588,-78.0151
4.00684,17.981,376.44,-58.9448
4.01782,34.1638,381.87,-74.5478
4.02783,21.5772,390.919,-69.3468
4.03882,32.3657,383.68,-76.2814
4.04883,7.19238,372.821,-69.3468
4.05981,21.5772,387.299,-69.3468
4.06982,26.9714,371.011,-71.0804
4.08081,19.7791,385.49,-84.9498
4.09082,16.1829,378.25,-71.0804
4.10181,35.9619,398.158,-72.8141
4.11279,8.99048,378.25,-74.5478
4.1228,19.7791,381.87,-71.0804
4.13379,21.5772,380.06,-62.4121
4.1438,25.1733,376.44,-79.7488
4.15479,14.3848,380.06,-86.6835
4.16577,12.5867,381.87,-74.5478
4.17578,12.5867,381.87,-78.0151
4.18701,30.5676,385.49,-71.0804
4.19678,12.5867,374.631,-67.6131
4.20801,14.3848,387.299,-72.8141
4.21777,19.7791,374.631,-84.9498
4.229,8.99048,371.011,-67.6131
4.23999,16.1829,381.87,-64.1458
4.25,17.981,365.582,-62.4121
4.26294,34.1638,378.25,-60.6784
4.27295,26.9714,378.25,-74.5478
4.28394,10.7886,387.299,-76.2814
4.2959,16.1829,392.729,-78.0151
4.30591,30.5676,374.631,-67.6131
4.31689,19.7791,385.49,-57.2111
4.32788,23.3752,381.87,-67.6131
4.33789,16.1829,389.109,-67.6131
4.34888,21.5772,383.68,-79.7488
4.35986,25.1733,380.06,-79.7488
4.37085,19.7791,389.109,-71.0804
4.38086,10.7886,380.06,-69.3468
4.39185,19.7791,378.25,-57.2111
4.40283,19.7791,367.391,-84.9498
4.41284,14.3848,372.821,-79.7488
4.42383,12.5867,381.87,-57.2111
4.43481,16.1829,381.87,-67.6131
4.4458,10.7886,372.821,-76.2814
4.45581,25.1733,372.821,-69.3468
4.4668,23.3752,374.631,-78.0151
4.47778,3.59619,380.06,-72.8141
4.48901,7.19238,383.68,-72.8141
4.49878,19.7791,381.87,-71.0804
4.51001,26.9714,396.348,-67.6131
4.51978,30.5676,371.011,-84.9498
4.53101,12.5867,385.49,-81.4824
4.54077,8.99048,389.109,-71.0804
4.552,16.1829,374.631,-74.5478
4.56201,10.7886,383.68,-86.6835
4.573,28.7695,369.201,-72.8141
4.58301,7.19238,372.821,-62.4121
4.59399,21.5772,380.06,-58.9448
4.60498,34.1638,389.109,-84.9498
4.61499,23.3752,374.631,-53.7437
4.62598,14.3848,387.299,-79.7488
4.63599,17.981,372.821,-69.3468
4.64697,39.5581,372.821,-69.3468
4.65698,34.1638,378.25,-81.4824
4.66797,23.3752,378.25,-60.6784
4.67798,7.19238,380.06,-69.3468
4.68896,23.3752,371.011,-71.0804
4.69897,5.39429,381.87,-71.0804
4.70996,28.7695,380.06,-65.8794
4.72095,21.5772,398.158,-72.8141
4.73096,10.7886,387.299,-72.8141
4.74194,26.9714,381.87,-74.5478
4.75195,25.1733,390.919,-62.4121
4.76294,35.9619,383.68,-79.7488
4.77295,16.1829,363.772,-71.0804
4.78394,19.7791,381.87,-91.8845
4.79492,37.76,385.49,-71.0804
4.80688,17.981,380.06,-65.8794
4.81689,17.981,380.06,-69.3468
4.82788,21.5772,387.299,-58.9448
4.83789,14.3848,380.06,-72.8141
4.84888,10.7886,383.68,-58.9448
4.85889,25.1733,380.06,-76.2814
4.86987,28.7695,372.821,-79.7488
4.87988,48.5486,378.25,-88.4171
4.89087,7.19238,387.299,-69.3468
4.90088,28.7695,376.44,-79.7488
4.91187,34.1638,378.25,-71.0804
4.92285,3.59619,376.44,-72.8141
4.93286,28.7695,380.06,-69.3468
4.94385,21.5772,387.299,-65.8794
4.95386,16.1829,378.25,-78.0151
4.96484,23.3752,378.25,-67.6131
4.97583,25.1733,387.299,-76.2814
4.98584,26.9714,381.87,-71.0804
4.99683,30.5676,385.49,-71.0804
5.00684,30.5676,367.391,-67.6131
5.01782,21.5772,383.68,-83.2161
5.02881,21.5772,383.68,-79.7488
5.03882,16.1829,374.631,-67.6131
5.0498,21.5772,376.44,-62.4121
5.06201,12.5867,389.109,-71.0804
5.073,23.3752,381.87,-81.4824
5.08398,26.9714,363.772,-74.5478
5.09497,19.7791,385.49,-60.6784
5.10498,19.7791,371.011,-71.0804
5.11597,3.59619,372.821,-62.4121
5.12695,32.3657,383.68,-79.7488
5.13794,12.5867,392.729,-71.0804
5.14893,21.5772,380.06,-79.7488
5.15894,16.1829,378.25,-88.4171
5.16992,12.5867,371.011,-74.5478
5.18091,14.3848,369.201,-72.8141
5.19189,7.19238,383.68,-72.8141
5.2019,12.5867,389.109,-78.0151
5.21289,25.1733,398.158,-65.8794
5.22388,30.5676,378.25,-71.0804
5.23389,12.5867,392.729,-67.6131
5.24487,28.7695,387.299,-76.2814
5.25586,12.5867,385.49,-60.6784
5.26685,21.5772,380.06,-90.1508
5.27686,21.5772,376.44,-58.9448
5.28784,0,361.962,-72.8141
5.29883,21.5772,383.68,-79.7488
5.30884,25.1733,365.582,-65.8794
5.31982,32.3657,372.821,-72.8141
5.33081,21.5772,380.06,-79.7488
5.3418,26.9714,385.49,-78.0151
5.35181,19.7791,367.391,-81.4824
5.36279,14.3848,376.44,-58.9448
5.37378,10.7886,376.44,-65.8794
5.38379,23.3752,389.109,-74.5478
5.39478,12.5867,371.011,-71.0804
5.40601,16.1829,378.25,-57.2111
5.41699,19.7791,389.109,-74.5478
5.427,0,383.68,-55.4774
5.43799,21.5772,376.44,-76.2814
5.44897,14.3848,372.821,-65.8794
5.45996,25.1733,383.68,-76.2814
5.46997,16.1829,374.631,-60.6784
5.48096,21.5772,376.44,-83.2161
5.49194,21.5772,365.582,-72.8141
5.50195,14.3848,380.06,-79.7488
5.51294,23.3752,374.631,-60.6784
5.52295,23.3752,389.109,-67.6131
5.53394,26.9714,381.87,-74.5478
5.54395,14.3848,383.68,-65.8794
5.55493,30.5676,371.011,-74.5478
5.56494,14.3848,372.821,-72.8141
5.57593,23.3752,381.87,-71.0804
5.58594,16.1829,378.25,-78.0151
5.59692,3.59619,369.201,-90.1508
5.60693,10.7886,376.44,-52.0101
5.61792,17.981,376.44,-72.8141
5.62793,12.5867,374.631,-71.0804
5.63892,12.5867,392.729,-78.0151
5.64893,10.7886,383.68,-72.8141
5.65991,10.7886,369.201,-69.3468
5.66992,17.981,376.44,-65.8794
5.68091,8.99048,371.011,-67.6131
5.69189,5.39429,378.25,-81.4824
5.7019,12.5867,381.87,-67.6131
5.71191,16.1829,363.772,-74.5478
5.7229,28.7695,365.582,-58.9448
5.73291,26.9714,363.772,-64.1458
5.7439,5.39429,378.25,-64.1458
5.75488,23.3752,381.87,-67.6131
5.76489,17.981,376.44,-62.4121
5.77588,23.3752,381.87,-64.1458
5.78589,26.9714,378.25,-67.6131
5.79688,14.3848,361.962,-72.8141
5.80688,21.5772,380.06,-76.2814
5.81787,19.7791,389.109,-78.0151
5.82886,25.1733,376.44,-69.3468
5.83887,30.5676,374.631,-67.6131
5.84985,23.3752,378.25,-67.6131
5.85986,14.3848,372.821,-69.3468
5.87085,8.99048,371.011,-57.2111
5.88086,30.5676,367.391,-57.2111
5.89185,10.7886,376.44,-55.4774
5.90186,21.5772,358.342,-58.9448
5.91284,10.7886,376.44,-83.2161
5.9248,14.3848,380.06,-65.8794
5.93481,19.7791,374.631,-50.2764
5.9458,16.1829,367.391,-71.0804
5.95801,14.3848,380.06,-72.8141
5.96899,10.7886,372.821,-45.0754
5.979,21.5772,351.103,-62.4121
5.98999,3.59619,365.582,-52.0101
6.00098,10.7886,361.962,-62.4121
6.01196,10.7886,351.103,-52.0101
6.02197,17.981,361.962,-55.4774
6.03296,14.3848,365.582,-52.0101
6.04395,14.3848,358.342,-55.4774
6.05493,14.3848,358.342,-48.5427
6.06592,23.3752,367.391,-53.7437
6.07593,10.7886,372.821,-52.0101
6.08691,26.9714,371.011,-36.4071
6.0979,10.7886,358.342,-62.4121
6.10889,12.5867,345.674,-39.8744
6.1189,14.3848,361.962,-65.8794
6.12988,21.5772,369.201,-58.9448
6.14087,23.3752,356.533,-67.6131
6.15088,25.1733,365.582,-58.9448
6.16187,21.5772,351.103,-48.5427
6.17285,10.7886,372.821,-48.5427
6.18384,21.5772,365.582,-55.4774
6.19385,16.1829,371.011,-57.2111
6.20483,12.5867,352.913,-46.8091
6.21582,14.3848,365.582,-48.5427
6.22681,7.19238,361.962,-52.0101
6.23779,10.7886,365.582,-55.4774
6.2478,8.99048,356.533,-36.4071
6.25879,7.19238,372.821,-55.4774
6.26978,5.39429,338.434,-57.2111
6.27979,14.3848,372.821,-55.4774
6.29077,3.59619,354.723,-34.6734
6.302,16.1829,360.152,-53.7437
6.31299,25.1733,365.582,-69.3468
6.323,8.99048,367.391,-46.8091
6.33398,28.7695,351.103,-52.0101
6.34497,12.5867,342.054,-53.7437
6.35498,21.5772,365.582,-45.0754
6.36597,14.3848,361.962,-58.9448
6.37695,21.5772,365.582,-48.5427
6.38794,17.981,369.201,-62.4121
6.39795,23.3752,352.913,-60.6784
6.40894,14.3848,361.962,-55.4774
6.41992,17.981,358.342,-52.0101
6.42993,28.7695,380.06,-72.8141
6.44092,23.3752,356.533,-60.6784
6.4519,16.1829,363.772,-43.3417
6.46289,21.5772,358.342,-69.3468
6.4729,14.3848,365.582,-72.8141
6.48389,12.5867,363.772,-46.8091
6.49487,14.3848,365.582,-58.9448
6.50488,14.3848,365.582,-41.6081
6.51587,10.7886,369.201,-48.5427
6.52686,16.1829,352.913,-60.6784
6.53784,21.5772,347.484,-62.4121
6.54785,16.1829,349.293,-53.7437
6.55884,7.19238,358.342,-55.4774
6.56982,17.981,376.44,-48.5427
6.58081,14.3848,358.342,-72.8141
6.5918,16.1829,360.152,-53.7437
6.60278,30.5676,371.011,-53.7437
6.61279,19.7791,371.011,-50.2764
6.62378,14.3848,365.582,-52.0101
6.63501,17.981,358.342,-52.0101
6.646,17.981,358.342,-65.8794
6.65698,14.3848,369.201,-65.8794
6.66797,21.5772,358.342,-58.9448
6.67896,26.9714,363.772,-64.1458
6.68896,21.5772,358.342,-48.5427
6.69995,21.5772,365.582,-52.0101
6.71094,8.99048,374.631,-53.7437
6.72095,30.5676,363.772,-67.6131
6.73193,7.19238,358.342,-38.1407
6.74292,8.99048,371.011,-71.0804
6.75391,17.981,365.582,-45.0754
6.76392,35.9619,369.201,-52.0101
6.7749,17.981,376.44,-58.9448
6.78589,25.1733,365.582,-48.5427
6.7959,16.1829,363.772,-64.1458
6.80688,23.3752,356.533,-57.2111
6.81787,25.1733,372.821,-69.3468
6.82886,34.1638,374.631,-43.3417
6.83887,28.7695,376.44,-62.4121
6.84985,21.5772,354.723,-55.4774
6.86084,28.7695,351.103,-65.8794
6.87085,16.1829,363.772,-57.2111
6.88184,0,358.342,-65.8794
6.89282,21.5772,372.821,-69.3468
6.90283,14.3848,365.582,-55.4774
6.91382,26.9714,360.152,-64.1458
6.9248,21.5772,361.962,-48.5427
6.93579,19.7791,363.772,-64.1458
6.9458,21.5772,361.962,-52.0101
6.95679,21.5772,358.342,-69.3468
6.96777,19.7791,363.772,-53.7437
6.97778,30.5676,371.011,-67.6131
6.98901,26.9714,356.533,-50.2764
7,32.3657,358.342,-48.5427
7.01001,16.1829,360.152,-64.1458
7.021,19.7791,363.772,-67.6131
7.03198,34.1638,363.772,-64.1458
7.04297,17.981,372.821,-72.8141
7.05298,17.981,372.821,-62.4121
7.06396,26.9714,360.152,-67.6131
7.07495,26.9714,374.631,-60.6784
7.08496,14.3848,365.582,-65.8794
7.09595,10.7886,380.06,-62.4121
7.10693,14.3848,365.582,-69.3468
7.11694,41.3562,367.391,-64.1458
7.12793,25.1733,369.201,-76.2814
7.13892,34.1638,371.011,-78.0151
7.1499,19.7791,356.533,-67.6131
7.15991,21.5772,361.962,-72.8141
7.1709,26.9714,371.011,-57.2111
7.18188,30.5676,371.011,-64.1458
7.19287,34.1638,349.293,-60.6784
7.20288,30.5676,349.293,-71.0804
7.21387,39.5581,365.582,-58.9448
7.22485,34.1638,374.631,-67.6131
7.23486,25.1733,372.821,-52.0101
7.24585,35.9619,358.342,-62.4121
7.25684,34.1638,367.391,-67.6131
7.26782,48.5486,367.391,-53.7437
7.27783,43.1543,369.201,-69.3468
7.28882,34.1638,363.772,-64.1458
7.2998,37.76,363.772,-57.2111
7.30981,19.7791,356.533,-53.7437
7.3208,39.5581,369.201,-55.4774
7.33179,43.1543,336.625,-52.0101
7.34277,35.9619,372.821,-62.4121
7.35278,26.9714,356.533,-46.8091
7.36401,26.9714,371.011,-71.0804
7.375,32.3657,365.582,-52.0101
7.38599,26.9714,356.533,-46.8091
7.39697,32.3657,358.342,-76.2814
7.40698,34.1638,363.772,-57.2111
7.41797,50.3467,369.201,-76.2814
7.42896,43.1543,354.723,-48.5427
7.43994,28.7695,365.582,-65.8794
7.45093,35.9619,354.723,-45.0754
7.46191,32.3657,365.582,-58.9448
7.47192,37.76,360.152,-60.6784
7.48291,57.5391,365.582,-62.4121
7.4939,44.9524,371.011,-74.5478
7.50391,46.7505,354.723,-58.9448
7.51489,50.3467,361.962,-65.8794
